timestamp_ms,frametime_ms,fps
1757235335776,8.414,118.85
1757235335784,8.682,115.18
1757235335793,8.745,114.35
1757235335801,7.503,133.28
1757235335809,8.298,120.51
1757235335818,8.614,116.10
1757235335826,8.411,118.89
1757235335834,8.098,123.49
1757235335844,9.573,104.46
1757235335851,7.563,132.23
1757235335860,8.157,122.59
1757235335868,8.366,119.53
1757235335876,8.264,121.01
1757235335885,8.513,117.47
1757235335894,9.223,108.43
1757235335901,7.783,128.49
1757235335910,7.978,125.34
1757235335917,8.312,120.31
1757235335926,8.612,116.11
1757235335935,8.364,119.56
1757235335944,9.223,108.42
1757235335951,7.821,127.86
1757235335960,8.088,123.64
1757235335968,8.490,117.79
1757235335977,8.311,120.33
1757235335986,8.591,116.40
1757235335994,9.363,106.80
1757235336002,7.449,134.25
1757235336011,8.252,121.18
1757235336019,8.385,119.26
1757235336027,8.159,122.57
1757235336035,8.396,119.10
1757235336045,9.353,106.92
1757235336052,7.441,134.40
1757235336061,8.262,121.03
1757235336069,8.355,119.69
1757235336077,8.342,119.88
1757235336086,8.368,119.50
1757235336095,9.197,108.73
1757235336102,7.527,132.86
1757235336110,8.386,119.25
1757235336119,8.670,115.35
1757235336128,8.605,116.21
1757235336136,8.063,124.02
1757235336145,9.365,106.79
1757235336152,7.342,136.21
1757235336162,9.440,105.93
1757235336170,7.713,129.65
1757235336178,8.361,119.60
1757235336186,8.397,119.09
1757235336196,9.379,106.62
1757235336203,7.676,130.28
1757235336212,8.153,122.66
1757235336222,9.511,105.14
1757235336229,8.186,122.16
1757235336237,8.287,120.67
1757235336247,9.114,109.72
1757235336254,7.634,130.99
1757235336262,8.207,121.85
1757235336271,8.340,119.90
1757235336279,8.334,119.99
1757235336288,8.328,120.08
1757235336297,9.380,106.61
1757235336304,7.553,132.40
1757235336313,8.265,120.99
1757235336321,8.310,120.34
1757235336330,8.347,119.80
1757235336338,8.341,119.90
1757235336347,9.316,107.34
1757235336355,8.001,124.99
1757235336363,8.000,125.00
1757235336372,8.536,117.15
1757235336380,8.465,118.14
1757235336388,8.223,121.61
1757235336398,9.318,107.32
1757235336404,7.348,136.10
1757235336413,8.688,115.10
1757235336422,8.267,120.97
1757235336431,8.327,120.10
1757235336439,8.415,118.84
1757235336448,9.167,109.09
1757235336455,7.615,131.32
1757235336463,8.109,123.32
1757235336472,8.447,118.39
1757235336481,8.633,115.83
1757235336489,8.346,119.82
1757235336499,9.249,108.12
1757235336506,7.698,129.90
1757235336514,8.293,120.59
1757235336523,8.262,121.04
1757235336531,8.378,119.37
1757235336541,10.554,94.75
1757235336549,7.711,129.68
1757235336557,8.202,121.92
1757235336566,8.345,119.83
1757235336574,8.312,120.31
1757235336583,8.349,119.78
1757235336591,9.124,109.60
1757235336599,7.578,131.97
1757235336608,8.317,120.24
1757235336617,8.893,112.44
1757235336624,7.983,125.27
1757235336633,9.448,105.84
1757235336643,9.026,110.79
1757235336652,8.833,113.21
1757235336660,8.586,116.47
1757235336670,9.434,106.00
1757235336677,7.956,125.69
1757235336686,8.806,113.55
1757235336695,9.137,109.45
1757235336703,7.596,131.64
1757235336713,9.661,103.51
1757235336721,7.936,126.00
1757235336729,8.318,120.23
1757235336738,9.124,109.61
1757235336747,8.945,111.80
1757235336754,7.037,142.11
1757235336763,8.850,113.00
1757235336771,7.743,129.16
1757235336779,8.344,119.85
1757235336788,8.326,120.11
1757235336797,9.275,107.81
1757235336804,7.462,134.02
1757235336813,8.677,115.25
1757235336821,8.326,120.11
1757235336830,9.231,108.33
1757235336839,8.162,122.51
1757235336848,9.214,108.53
1757235336854,7.570,132.11
1757235336864,8.316,120.25
1757235336872,8.257,121.11
1757235336880,8.334,120.00
1757235336889,8.647,115.64
1757235336899,9.652,103.60
1757235336905,7.040,142.04
1757235336914,8.466,118.12
1757235336922,8.325,120.13
1757235336931,8.400,119.04
1757235336940,9.801,102.03
1757235336948,7.352,136.02
1757235336956,8.496,117.71
1757235336965,8.315,120.26
1757235336973,8.287,120.68
1757235336981,8.363,119.57
1757235336990,9.273,107.84
1757235336998,7.462,134.02
1757235337007,9.434,106.00
1757235337015,7.326,136.51
1757235337023,8.224,121.60
1757235337031,8.342,119.87
1757235337041,9.422,106.14
1757235337048,7.254,137.85
1757235337056,8.385,119.26
1757235337065,8.952,111.71
1757235337073,8.071,123.90
1757235337081,7.950,125.78
1757235337091,9.201,108.69
1757235337098,7.498,133.36
1757235337107,8.357,119.66
1757235337114,8.090,123.61
1757235337123,8.486,117.84
1757235337131,8.170,122.40
1757235337141,9.329,107.19
1757235337148,7.390,135.31
1757235337157,8.322,120.16
1757235337165,8.496,117.71
1757235337173,8.203,121.91
1757235337182,8.343,119.86
1757235337190,9.300,107.53
1757235337198,7.499,133.35
1757235337207,8.838,113.15
1757235337214,8.003,124.95
1757235337223,8.166,122.46
1757235337232,8.524,117.32
1757235337241,9.038,110.64
1757235337248,7.586,131.82
1757235337257,8.577,116.60
1757235337265,8.105,123.38
1757235337273,8.465,118.13
1757235337281,8.148,122.73
1757235337290,9.161,109.16
1757235337298,7.599,131.59
1757235337307,8.274,120.86
1757235337315,8.404,119.00
1757235337323,8.254,121.15
1757235337332,8.460,118.20
1757235337340,8.962,111.58
1757235337349,7.625,131.15
1757235337357,8.985,111.29
1757235337366,8.837,113.17
1757235337375,8.306,120.40
1757235337383,8.416,118.83
1757235337392,9.125,109.59
1757235337400,8.257,121.12
1757235337409,8.369,119.49
1757235337417,8.865,112.81
1757235337426,8.239,121.37
1757235337434,8.422,118.74
1757235337443,9.128,109.55
1757235337451,7.699,129.89
1757235337460,8.459,118.22
1757235337468,8.086,123.67
1757235337476,8.494,117.73
1757235337484,8.230,121.51
1757235337494,9.599,104.18
1757235337502,7.690,130.04
1757235337510,8.202,121.93
1757235337518,8.330,120.04
1757235337526,8.391,119.18
1757235337535,8.343,119.86
1757235337544,9.105,109.83
1757235337552,7.703,129.83
1757235337560,8.279,120.79
1757235337568,8.312,120.32
1757235337577,8.398,119.07
1757235337585,8.332,120.02
1757235337594,9.199,108.71
1757235337602,7.548,132.49
1757235337610,8.462,118.17
1757235337618,8.249,121.22
1757235337627,8.254,121.15
1757235337635,8.332,120.02
1757235337644,9.116,109.70
1757235337651,7.637,130.95
1757235337660,8.218,121.68
1757235337669,8.702,114.92
1757235337677,8.008,124.88
1757235337685,8.613,116.11
1757235337694,8.926,112.03
1757235337701,7.595,131.66
1757235337710,8.197,122.00
1757235337718,8.340,119.90
1757235337726,8.360,119.62
1757235337735,8.415,118.84
1757235337744,9.024,110.82
1757235337751,7.752,129.00
1757235337760,8.225,121.59
1757235337768,8.270,120.91
1757235337777,8.435,118.55
1757235337786,9.151,109.28
1757235337794,9.178,108.96
1757235337803,7.654,130.66
1757235337812,8.586,116.47
1757235337820,8.642,115.72
1757235337829,8.362,119.60
1757235337837,8.532,117.20
1757235337846,8.975,111.42
1757235337854,7.646,130.79
1757235337862,8.641,115.73
1757235337871,8.761,114.14
1757235337879,8.047,124.27
1757235337887,8.322,120.16
1757235337896,9.428,106.07
1757235337904,7.315,136.71
1757235337912,8.390,119.19
1757235337921,8.257,121.10
1757235337929,8.504,117.59
1757235337937,8.275,120.85
1757235337946,9.235,108.29
1757235337954,7.659,130.57
1757235337963,8.193,122.06
1757235337971,8.275,120.85
1757235337979,8.265,121.00
1757235337988,8.584,116.50
1757235337997,9.221,108.45
1757235338004,7.605,131.49
1757235338013,8.328,120.08
1757235338021,8.219,121.67
1757235338030,8.457,118.25
1757235338038,8.245,121.28
1757235338048,9.904,100.97
1757235338054,6.894,145.05
1757235338063,8.292,120.60
1757235338071,8.714,114.76
1757235338080,8.429,118.65
1757235338089,8.293,120.58
1757235338098,9.514,105.11
1757235338104,7.354,135.98
1757235338113,8.303,120.44
1757235338122,8.732,114.52
1757235338131,8.652,115.58
1757235338139,8.444,118.43
1757235338149,9.636,103.78
1757235338156,7.241,138.10
1757235338165,8.283,120.73
1757235338173,8.210,121.80
1757235338181,8.424,118.71
1757235338189,8.252,121.18
1757235338199,9.886,101.16
1757235338207,7.735,129.29
1757235338215,8.155,122.63
1757235338223,8.059,124.08
1757235338231,8.592,116.38
1757235338241,9.501,105.25
1757235338249,7.387,135.37
1757235338257,8.343,119.87
1757235338265,8.249,121.23
1757235338273,8.472,118.03
1757235338282,8.255,121.14
1757235338291,9.117,109.69
1757235338299,7.531,132.79
1757235338307,8.325,120.12
1757235338315,8.369,119.49
1757235338324,8.466,118.12
1757235338332,8.357,119.66
1757235338341,9.235,108.29
1757235338349,7.511,133.15
1757235338357,8.371,119.45
1757235338366,8.406,118.97
1757235338374,8.281,120.76
1757235338382,8.321,120.18
1757235338392,9.578,104.41
1757235338400,7.878,126.94
1757235338408,8.395,119.12
1757235338417,8.178,122.28
1757235338425,8.488,117.81
1757235338433,8.474,118.00
1757235338441,9.047,110.53
1757235338450,8.474,118.00
1757235338459,8.514,117.45
1757235338468,8.305,120.42
1757235338475,7.675,130.29
1757235338484,8.772,114.00
1757235338493,9.039,110.63
1757235338501,7.419,134.79
1757235338509,8.530,117.23
1757235338517,8.154,122.63
1757235338526,8.799,113.65
1757235338534,7.663,130.50
1757235338543,9.189,108.82
1757235338550,7.415,134.86
1757235338559,8.541,117.08
1757235338567,8.217,121.70
1757235338575,8.558,116.85
1757235338584,8.330,120.06
1757235338593,9.098,109.91
1757235338601,7.856,127.29
1757235338609,8.277,120.82
1757235338617,8.338,119.93
1757235338626,8.292,120.59
1757235338634,8.345,119.83
1757235338643,9.202,108.67
1757235338652,8.027,124.58
1757235338660,8.314,120.28
1757235338668,8.393,119.15
1757235338676,8.362,119.59
1757235338685,8.532,117.21
1757235338694,9.009,111.00
1757235338702,7.700,129.87
1757235338710,8.216,121.71
1757235338718,8.112,123.27
1757235338726,8.458,118.23
1757235338735,8.243,121.31
1757235338744,9.080,110.13
1757235338751,7.884,126.84
1757235338760,9.053,110.47
1757235338769,8.104,123.40
1757235338777,8.326,120.10
1757235338786,8.458,118.24
1757235338794,9.207,108.62
1757235338802,7.538,132.66
1757235338811,8.461,118.20
1757235338819,8.214,121.74
1757235338828,8.473,118.02
1757235338836,8.317,120.24
1757235338845,9.159,109.18
1757235338853,7.659,130.56
1757235338861,8.221,121.64
1757235338869,8.457,118.25
1757235338877,8.328,120.08
1757235338886,8.089,123.63
1757235338894,9.324,107.25
1757235338902,7.533,132.74
1757235338911,8.728,114.58
1757235338920,8.163,122.51
1757235338928,8.691,115.07
1757235338936,8.189,122.11
1757235338945,8.988,111.26
1757235338953,7.642,130.85
1757235338961,8.417,118.81
1757235338970,8.443,118.44
1757235338978,8.132,122.96
1757235338987,8.462,118.18
1757235338996,9.267,107.91
1757235339003,7.352,136.02
1757235339012,8.486,117.85
1757235339020,8.369,119.49
1757235339028,8.354,119.70
1757235339036,8.584,116.50
1757235339046,9.108,109.79
1757235339054,8.099,123.47
1757235339062,8.247,121.26
1757235339071,8.542,117.07
1757235339079,8.311,120.33
1757235339087,8.387,119.24
1757235339096,9.335,107.12
1757235339104,7.379,135.52
1757235339112,8.297,120.53
1757235339121,8.323,120.15
1757235339129,8.318,120.22
1757235339138,8.278,120.80
1757235339147,9.119,109.67
1757235339154,7.624,131.16
1757235339162,8.254,121.15
1757235339171,8.232,121.48
1757235339179,8.485,117.86
1757235339187,8.188,122.13
1757235339196,9.578,104.41
1757235339205,7.980,125.31
1757235339214,8.698,114.98
1757235339222,8.271,120.90
1757235339230,8.466,118.12
1757235339239,8.944,111.81
1757235339248,8.602,116.26
1757235339255,7.542,132.60
1757235339265,9.399,106.40
1757235339273,8.234,121.45
1757235339281,8.126,123.06
1757235339291,9.129,109.54
1757235339298,7.543,132.57
1757235339306,8.362,119.59
1757235339314,8.612,116.11
1757235339323,8.935,111.92
1757235339332,7.995,125.08
1757235339342,10.332,96.78
1757235339349,7.248,137.97
1757235339358,8.942,111.83
1757235339366,8.115,123.23
1757235339375,8.298,120.52
1757235339383,8.346,119.82
1757235339392,9.312,107.38
1757235339400,7.491,133.50
1757235339408,8.457,118.25
1757235339416,8.130,123.01
1757235339425,8.292,120.60
1757235339433,8.359,119.63
1757235339443,10.007,99.93
1757235339450,6.898,144.98
1757235339458,8.483,117.88
1757235339467,8.316,120.25
1757235339475,8.312,120.30
1757235339484,8.623,115.98
1757235339493,9.129,109.54
1757235339501,7.552,132.42
1757235339509,8.399,119.06
1757235339517,8.427,118.66
1757235339526,8.404,118.99
1757235339534,8.377,119.37
1757235339543,9.250,108.11
1757235339551,7.442,134.37
1757235339559,8.239,121.38
1757235339567,8.307,120.37
1757235339576,8.404,118.99
1757235339584,8.324,120.13
1757235339593,9.269,107.89
1757235339601,7.485,133.60
1757235339609,8.412,118.87
1757235339617,8.305,120.41
1757235339626,8.451,118.33
1757235339634,8.224,121.60
1757235339644,9.450,105.82
1757235339651,7.680,130.21
1757235339659,8.251,121.20
1757235339668,8.401,119.03
1757235339677,8.367,119.52
1757235339684,8.253,121.16
1757235339694,9.426,106.09
1757235339701,7.323,136.55
1757235339710,8.297,120.53
1757235339718,8.344,119.85
1757235339727,8.495,117.72
1757235339735,8.325,120.12
1757235339744,9.094,109.97
1757235339751,7.631,131.05
1757235339760,8.367,119.52
1757235339768,8.314,120.28
1757235339777,8.199,121.97
1757235339785,8.478,117.95
1757235339794,9.220,108.46
1757235339801,7.339,136.26
1757235339810,8.286,120.68
1757235339818,8.334,120.00
1757235339827,8.837,113.16
1757235339835,7.855,127.31
1757235339844,9.258,108.01
1757235339852,8.575,116.61
1757235339861,8.556,116.87
1757235339871,9.774,102.31
1757235339879,8.630,115.88
1757235339888,8.663,115.43
1757235339897,9.300,107.52
1757235339905,7.391,135.31
1757235339914,8.649,115.62
1757235339922,8.172,122.37
1757235339930,8.268,120.95
1757235339938,8.405,118.98
1757235339948,9.134,109.48
1757235339955,7.666,130.45
1757235339963,8.351,119.75
1757235339971,8.304,120.43
1757235339980,8.350,119.76
1757235339989,8.347,119.81
1757235339998,9.279,107.78
1757235340006,7.763,128.82
1757235340013,8.041,124.37
1757235340022,8.818,113.41
1757235340031,8.145,122.78
1757235340039,8.412,118.88
1757235340048,9.100,109.89
1757235340056,7.786,128.44
1757235340064,8.140,122.85
1757235340072,8.327,120.10
1757235340081,8.555,116.89
1757235340089,8.255,121.14
1757235340098,9.234,108.29
1757235340106,7.600,131.58
1757235340115,9.475,105.54
1757235340123,7.778,128.56
1757235340131,8.425,118.70
1757235340141,9.243,108.19
1757235340148,7.422,134.74
1757235340157,8.396,119.11
1757235340165,8.383,119.29
1757235340173,8.218,121.69
1757235340181,8.277,120.82
1757235340191,9.895,101.06
1757235340199,7.711,129.68
1757235340207,8.157,122.59
1757235340216,8.437,118.53
1757235340224,8.232,121.47
1757235340232,8.234,121.44
1757235340242,9.233,108.31
1757235340249,7.536,132.71
1757235340257,8.495,117.71
1757235340266,8.360,119.62
1757235340274,8.206,121.86
1757235340283,8.725,114.61
1757235340292,9.037,110.66
1757235340299,7.359,135.90
1757235340307,8.403,119.00
1757235340316,8.581,116.54
1757235340324,7.972,125.44
1757235340333,8.870,112.74
1757235340342,8.711,114.79
1757235340349,7.558,132.31
1757235340358,8.365,119.54
1757235340366,8.746,114.34
1757235340375,8.346,119.83
1757235340383,8.549,116.97
1757235340392,9.193,108.77
1757235340399,7.489,133.54
1757235340408,8.229,121.52
1757235340417,8.329,120.06
1757235340425,8.347,119.80
1757235340433,8.481,117.91
1757235340442,9.053,110.46
1757235340450,7.628,131.09
1757235340458,8.297,120.53
1757235340466,8.317,120.24
1757235340475,8.572,116.65
1757235340484,8.882,112.58
1757235340493,8.827,113.29
1757235340500,7.352,136.02
1757235340509,8.312,120.31
1757235340517,8.329,120.06
1757235340526,9.124,109.60
1757235340534,7.873,127.02
1757235340543,9.174,109.00
1757235340550,7.509,133.18
1757235340559,8.707,114.85
1757235340567,8.300,120.49
1757235340576,8.666,115.40
1757235340584,7.891,126.72
1757235340594,10.020,99.80
1757235340601,6.849,146.01
1757235340609,8.218,121.69
1757235340617,8.344,119.85
1757235340626,8.358,119.65
1757235340634,8.333,120.01
1757235340644,9.372,106.71
1757235340651,7.476,133.76
1757235340659,8.144,122.79
1757235340667,8.289,120.64
1757235340676,8.300,120.48
1757235340684,8.338,119.93
1757235340694,9.356,106.89
1757235340701,7.513,133.11
1757235340709,8.284,120.72
1757235340717,8.185,122.17
1757235340726,8.346,119.81
1757235340734,8.215,121.73
1757235340743,9.310,107.41
1757235340751,7.583,131.87
1757235340759,8.166,122.46
1757235340767,8.257,121.11
1757235340776,8.346,119.82
1757235340784,8.399,119.06
1757235340793,9.107,109.81
1757235340801,7.740,129.20
1757235340809,8.061,124.05
1757235340817,8.312,120.31
1757235340825,8.322,120.16
1757235340834,8.770,114.02
1757235340844,9.557,104.64
1757235340852,7.524,132.90
1757235340860,8.319,120.21
1757235340868,8.129,123.02
1757235340876,8.543,117.05
1757235340885,8.372,119.45
1757235340894,9.442,105.91
1757235340902,7.416,134.84
1757235340910,8.306,120.40
1757235340919,9.238,108.25
1757235340927,8.327,120.09
1757235340937,8.769,114.04
1757235340945,9.210,108.58
1757235340953,7.568,132.14
1757235340961,8.269,120.93
1757235340970,8.293,120.59
1757235340978,8.330,120.04
1757235340986,8.333,120.01
1757235340996,9.177,108.97
1757235341003,7.586,131.83
1757235341012,8.266,120.98
1757235341020,8.330,120.05
1757235341028,8.327,120.10
1757235341037,8.775,113.96
1757235341046,9.129,109.54
1757235341053,7.147,139.92
1757235341062,9.523,105.01
1757235341071,8.397,119.09
1757235341079,8.328,120.07
1757235341088,8.480,117.92
1757235341097,9.602,104.15
1757235341105,7.270,137.55
1757235341113,8.178,122.28
1757235341121,8.348,119.80
1757235341129,8.128,123.04
1757235341138,8.577,116.60
1757235341147,9.268,107.90
1757235341154,7.355,135.96
1757235341165,10.672,93.70
1757235341173,7.515,133.06
1757235341186,13.109,76.28
1757235341190,4.202,237.99
1757235341201,11.268,88.75
1757235341207,6.281,159.21
1757235341215,7.513,133.10
1757235341223,8.211,121.79
1757235341231,8.174,122.33
1757235341241,9.686,103.24
1757235341248,7.712,129.66
1757235341257,7.683,130.16
1757235341268,11.627,86.01
1757235341276,7.490,133.50
1757235341284,7.942,125.91
1757235341292,8.422,118.74
1757235341300,7.059,141.66
1757235341307,8.547,117.00
1757235341324,16.833,59.41
1757235341328,3.093,323.33
1757235341336,8.059,124.09
1757235341346,9.750,102.56
1757235341352,6.599,151.54
1757235341362,10.214,97.91
1757235341370,7.171,139.46
1757235341377,8.299,120.50
1757235341386,8.391,119.18
1757235341396,9.463,105.68
1757235341403,7.508,133.19
1757235341411,8.027,124.58
1757235341420,8.337,119.95
1757235341429,9.094,109.96
1757235341437,7.814,127.97
1757235341446,9.357,106.87
1757235341453,7.538,132.67
1757235341462,8.603,116.24
1757235341470,8.210,121.81
1757235341478,8.007,124.90
1757235341487,8.366,119.54
1757235341496,9.619,103.97
1757235341504,7.510,133.16
1757235341512,8.417,118.81
1757235341521,9.121,109.64
1757235341529,7.505,133.25
1757235341537,8.390,119.19
1757235341547,9.239,108.24
1757235341554,7.680,130.20
1757235341562,8.292,120.60
1757235341570,8.186,122.16
1757235341579,8.345,119.83
1757235341587,8.449,118.35
1757235341596,9.116,109.70
1757235341604,7.875,126.99
1757235341612,8.018,124.73
1757235341621,8.570,116.68
1757235341629,7.984,125.25
1757235341637,8.553,116.91
1757235341647,9.113,109.74
1757235341653,7.380,135.51
1757235341662,8.690,115.07
1757235341671,8.340,119.90
1757235341680,8.688,115.11
1757235341688,7.995,125.08
1757235341696,9.288,107.66
1757235341705,7.933,126.05
1757235341714,8.832,113.23
1757235341721,7.900,126.58
1757235341729,7.928,126.14
1757235341739,8.935,111.92
1757235341748,9.287,107.67
1757235341755,7.339,136.25
1757235341764,8.810,113.51
1757235341772,8.188,122.12
1757235341780,8.178,122.28
1757235341788,8.503,117.61
1757235341797,9.150,109.29
1757235341804,7.400,135.14
1757235341813,8.406,118.97
1757235341822,8.346,119.81
1757235341830,8.329,120.06
1757235341839,8.320,120.19
1757235341848,9.250,108.11
1757235341856,7.528,132.84
1757235341864,8.385,119.27
1757235341872,8.224,121.60
1757235341881,8.753,114.25
1757235341889,8.382,119.30
1757235341898,9.131,109.52
1757235341906,7.713,129.66
1757235341914,8.270,120.92
1757235341923,8.300,120.48
1757235341931,8.372,119.45
1757235341939,8.295,120.55
1757235341948,9.109,109.78
1757235341956,7.707,129.75
1757235341964,8.341,119.88
1757235341972,8.128,123.04
1757235341981,8.578,116.58
1757235341989,8.131,122.98
1757235341998,9.409,106.28
1757235342006,7.452,134.19
1757235342014,8.699,114.95
1757235342022,7.937,125.99
1757235342031,8.327,120.09
1757235342039,8.322,120.16
1757235342049,9.236,108.28
1757235342056,7.498,133.38
1757235342066,9.610,104.06
1757235342074,7.901,126.56
1757235342082,8.323,120.15
1757235342091,9.229,108.35
1757235342098,7.519,133.00
1757235342107,8.717,114.72
1757235342116,8.941,111.85
1757235342125,8.392,119.17
1757235342134,8.887,112.52
1757235342143,9.128,109.55
1757235342150,7.908,126.45
1757235342159,8.511,117.49
1757235342167,7.820,127.87
1757235342175,8.333,120.01
1757235342184,8.690,115.07
1757235342193,9.123,109.61
1757235342201,7.560,132.27
1757235342209,8.321,120.17
1757235342217,8.357,119.66
1757235342226,8.318,120.22
1757235342234,8.420,118.76
1757235342243,9.024,110.82
1757235342250,7.780,128.54
1757235342259,8.102,123.42
1757235342267,8.380,119.33
1757235342275,8.147,122.74
1757235342284,9.146,109.34
1757235342295,10.139,98.63
1757235342302,7.374,135.62
1757235342311,8.179,122.26
1757235342318,8.501,117.63
1757235342327,8.043,124.33
1757235342334,8.388,119.23
1757235342344,9.323,107.26
1757235342352,7.563,132.23
1757235342361,8.333,120.01
1757235342369,8.349,119.78
1757235342378,8.854,112.94
1757235342386,8.009,124.86
1757235342394,9.175,109.00
1757235342404,9.162,109.15
1757235342412,7.966,125.54
1757235342421,8.600,116.28
1757235342429,8.479,117.94
1757235342437,8.213,121.76
1757235342446,9.200,108.69
1757235342454,7.552,132.41
1757235342462,8.295,120.56
1757235342471,8.706,114.86
1757235342479,7.992,125.13
1757235342487,8.239,121.38
1757235342497,9.470,105.60
1757235342504,7.693,129.99
1757235342512,7.877,126.95
1757235342521,8.474,118.01
1757235342530,9.176,108.99
1757235342538,8.114,123.24
1757235342547,9.182,108.91
1757235342554,7.546,132.53
1757235342563,8.266,120.97
1757235342572,8.707,114.85
1757235342580,8.737,114.46
1757235342589,8.133,122.96
1757235342598,9.305,107.47
1757235342605,7.486,133.59
1757235342614,8.337,119.94
1757235342622,8.200,121.95
1757235342630,8.339,119.92
1757235342640,10.206,97.98
1757235342648,7.477,133.75
1757235342657,8.454,118.29
1757235342664,8.263,121.03
1757235342673,8.298,120.52
1757235342683,9.528,104.95
1757235342692,9.591,104.27
1757235342699,7.649,130.73
1757235342708,8.600,116.28
1757235342717,9.092,109.98
1757235342727,9.010,110.98
1757235342735,8.317,120.23
1757235342744,9.112,109.75
1757235342751,7.587,131.81
1757235342760,8.297,120.52
1757235342768,8.352,119.73
1757235342776,8.503,117.61
1757235342784,8.243,121.32
1757235342794,9.869,101.32
1757235342802,7.412,134.92
1757235342810,8.168,122.43
1757235342819,8.903,112.33
1757235342828,8.573,116.64
1757235342836,8.399,119.06
1757235342846,9.221,108.45
1757235342853,7.529,132.81
1757235342861,8.243,121.32
1757235342869,8.377,119.37
1757235342878,8.302,120.46
1757235342886,8.378,119.36
1757235342896,9.794,102.10
1757235342904,7.968,125.51
1757235342912,8.186,122.15
1757235342921,8.324,120.14
1757235342929,8.551,116.94
1757235342938,8.510,117.51
1757235342947,9.446,105.86
1757235342955,7.981,125.30
1757235342963,7.871,127.05
1757235342972,8.851,112.98
1757235342979,7.894,126.67
1757235342988,8.398,119.07
1757235342998,9.446,105.87
1757235343004,7.275,137.45
1757235343013,8.281,120.77
1757235343022,8.469,118.08
1757235343030,8.159,122.56
1757235343038,8.383,119.30
1757235343047,9.625,103.89
1757235343055,7.590,131.75
1757235343064,8.592,116.39
1757235343072,7.953,125.73
1757235343080,8.355,119.69
1757235343090,9.906,100.94
1757235343099,8.701,114.93
1757235343107,7.565,132.19
1757235343114,8.106,123.36
1757235343124,9.288,107.67
1757235343132,8.250,121.22
1757235343141,9.047,110.53
1757235343149,7.671,130.35
1757235343157,8.484,117.87
1757235343167,9.483,105.45
1757235343174,7.911,126.41
1757235343184,9.601,104.15
1757235343193,9.190,108.81
1757235343201,7.402,135.10
1757235343209,8.201,121.94
1757235343217,8.612,116.12
1757235343226,8.459,118.21
1757235343234,8.298,120.51
1757235343243,9.133,109.49
1757235343251,7.518,133.01
1757235343259,8.244,121.30
1757235343268,8.437,118.53
1757235343276,8.640,115.74
1757235343284,8.450,118.35
1757235343294,9.303,107.49
1757235343302,7.496,133.41
1757235343310,8.265,120.99
1757235343318,8.383,119.29
1757235343327,8.245,121.28
1757235343335,8.343,119.86
1757235343344,9.282,107.74
1757235343352,7.434,134.52
1757235343360,8.267,120.97
1757235343368,8.627,115.91
1757235343377,8.312,120.31
1757235343384,8.311,120.32
1757235343394,9.941,100.59
1757235343402,7.799,128.22
1757235343411,7.837,127.61
1757235343419,8.535,117.16
1757235343427,8.239,121.37
1757235343436,8.956,111.66
1757235343446,9.282,107.73
1757235343454,8.074,123.85
1757235343462,8.138,122.87
1757235343470,8.263,121.02
1757235343478,8.367,119.51
1757235343487,8.288,120.65
1757235343496,9.346,107.00
1757235343504,8.100,123.46
1757235343512,7.960,125.62
1757235343521,8.273,120.87
1757235343529,8.334,119.99
1757235343537,8.313,120.29
1757235343547,10.124,98.77
1757235343555,8.135,122.92
1757235343564,8.291,120.61
1757235343572,8.378,119.36
1757235343580,8.346,119.81
1757235343589,8.810,113.51
1757235343598,9.069,110.26
1757235343606,7.460,134.05
1757235343615,8.876,112.66
1757235343623,8.309,120.35
1757235343631,8.239,121.37
1757235343639,8.362,119.58
1757235343649,9.507,105.18
1757235343657,7.694,129.97
1757235343665,8.868,112.76
1757235343674,8.407,118.95
1757235343682,8.298,120.52
1757235343692,9.917,100.84
1757235343700,8.136,122.90
1757235343709,8.301,120.47
1757235343718,9.379,106.63
1757235343726,7.706,129.77
1757235343734,8.406,118.97
1757235343743,9.126,109.58
1757235343751,7.478,133.72
1757235343759,8.305,120.42
1757235343768,8.928,112.01
1757235343777,8.709,114.82
1757235343785,8.338,119.93
1757235343794,9.845,101.58
1757235343802,7.641,130.87
1757235343811,7.922,126.23
1757235343819,8.505,117.58
1757235343827,8.365,119.54
1757235343836,8.314,120.27
1757235343845,9.392,106.47
1757235343854,8.736,114.47
1757235343862,7.974,125.41
1757235343870,8.298,120.51
1757235343878,8.397,119.09
1757235343886,8.424,118.71
1757235343897,9.548,104.74
1757235343904,7.577,131.98
1757235343911,8.294,120.57
1757235343920,8.243,121.31
1757235343929,8.375,119.41
1757235343937,8.354,119.71
1757235343947,9.180,108.93
1757235343954,7.457,134.11
1757235343962,8.322,120.17
1757235343970,8.328,120.08
1757235343979,8.786,113.82
1757235343987,8.423,118.73
1757235343998,9.670,103.42
1757235344004,7.279,137.38
1757235344013,8.288,120.66
1757235344021,8.315,120.27
1757235344030,8.731,114.54
1757235344038,8.361,119.60
1757235344047,9.181,108.92
1757235344055,7.592,131.71
1757235344064,8.505,117.58
1757235344072,8.236,121.42
1757235344080,8.510,117.50
1757235344088,8.357,119.66
1757235344098,9.252,108.09
1757235344104,7.136,140.14
1757235344113,8.329,120.06
1757235344122,8.738,114.45
1757235344130,8.115,123.23
1757235344139,8.343,119.86
1757235344148,9.275,107.82
1757235344156,8.060,124.08
1757235344164,8.038,124.41
1757235344172,8.359,119.63
