timestamp_ms,frametime_ms,fps
1757230072494,9.063,110.34
1757230072502,7.742,129.17
1757230072512,9.218,108.49
1757230072519,8.307,120.38
1757230072528,8.391,119.17
1757230072536,8.510,117.51
1757230072545,9.242,108.20
1757230072553,7.519,132.99
1757230072561,8.479,117.94
1757230072570,8.421,118.75
1757230072578,8.375,119.40
1757230072586,8.231,121.49
1757230072596,9.659,103.53
1757230072604,7.544,132.55
1757230072612,8.333,120.00
1757230072621,8.889,112.50
1757230072631,9.403,106.35
1757230072638,7.865,127.14
1757230072648,9.276,107.81
1757230072655,7.704,129.80
1757230072664,8.899,112.37
1757230072673,8.335,119.98
1757230072681,8.740,114.42
1757230072690,8.667,115.38
1757230072699,8.963,111.56
1757230072706,7.502,133.29
1757230072715,8.945,111.80
1757230072724,8.551,116.94
1757230072733,8.605,116.21
1757230072742,9.511,105.14
1757230072749,7.399,135.15
1757230072758,9.181,108.92
1757230072767,8.277,120.81
1757230072775,8.309,120.35
1757230072784,8.237,121.40
1757230072792,9.169,109.07
1757230072801,7.993,125.11
1757230072808,7.925,126.19
1757230072817,8.250,121.21
1757230072826,8.996,111.16
1757230072834,7.963,125.59
1757230072843,9.233,108.31
1757230072851,8.156,122.61
1757230072859,8.123,123.10
1757230072867,8.443,118.44
1757230072876,8.378,119.36
1757230072885,8.484,117.87
1757230072893,8.949,111.74
1757230072901,7.780,128.53
1757230072912,10.143,98.60
1757230072919,7.878,126.93
1757230072929,9.671,103.40
1757230072937,7.784,128.47
1757230072946,9.313,107.38
1757230072954,7.446,134.30
1757230072962,8.274,120.86
1757230072970,8.491,117.77
1757230072979,8.648,115.63
1757230072988,8.425,118.70
1757230072997,8.989,111.24
1757230073004,7.626,131.13
1757230073013,8.412,118.87
1757230073021,8.700,114.95
1757230073030,8.402,119.03
1757230073038,8.249,121.23
1757230073047,9.117,109.68
1757230073055,7.653,130.66
1757230073063,8.339,119.93
1757230073072,8.338,119.94
1757230073080,8.452,118.32
1757230073088,8.229,121.52
1757230073097,9.161,109.16
1757230073105,8.413,118.86
1757230073114,8.119,123.17
1757230073122,8.361,119.60
1757230073131,8.685,115.14
1757230073139,8.160,122.55
1757230073148,9.109,109.78
1757230073155,7.392,135.28
1757230073164,8.371,119.46
1757230073172,8.861,112.86
1757230073181,8.105,123.38
1757230073189,8.348,119.78
1757230073198,9.154,109.25
1757230073206,7.441,134.40
1757230073214,8.341,119.88
1757230073222,8.747,114.33
1757230073231,8.581,116.54
1757230073239,8.198,121.99
